image_id,dr7objid,vote_fraction_smooth,vote_weighted_smooth,vote_debiased_smooth
1019,587722983355908308,0.1710000038146972,0.1710000038146972,0.0
1020,587722983355973770,0.6499999761581421,0.6499999761581421,0.032999999821186
1021,587722983356039315,0.8399999737739563,0.8650000095367432,0.8410000205039978
1022,587722983356170385,0.9760000109672546,0.9760000109672546,0.8370000123977661
1023,587722983356170440,0.2860000133514404,0.3000000119209289,0.0
1025,587722983356301467,0.6669999957084656,0.6729999780654907,0.3409999907016754
1026,587722983356367045,0.8180000185966492,0.8180000185966492,0.1129999980330467
1027,587722983356629128,0.4740000069141388,0.4740000069141388,0.4740000069141388
1028,587722983356694717,0.5410000085830688,0.5410000085830688,0.0549999997019767
1030,587722983356760343,0.4169999957084656,0.4169999957084656,0.0010000000474974
1031,587722983357087828,0.5429999828338623,0.550000011920929,0.0
1032,587722983357546644,0.8370000123977661,0.8569999933242798,0.3810000121593475
1033,587722983357939897,0.8180000185966492,0.8180000185966492,0.7789999842643738
1034,587722983358136509,0.4289999902248382,0.4289999902248382,0.0370000004768371
1035,587722983358202002,0.800000011920929,0.8349999785423279,0.181999996304512
1036,587722983358202043,0.7860000133514404,0.8050000071525574,0.1080000028014183
1037,587722983358267585,0.2930000126361847,0.3000000119209289,0.0
1038,587722983358267609,0.7860000133514404,0.7850000262260437,0.0199999995529651
1039,587722983358333168,0.0979999974370002,0.0979999974370002,0.0
1040,587722983358464104,0.2689999938011169,0.2689999938011169,0.1710000038146972
1041,587722983358464155,0.8679999709129333,0.8949999809265137,0.8450000286102295
1042,587722983358464156,0.6499999761581421,0.6499999761581421,0.0049999998882412
1043,587722983358464177,0.9319999814033508,0.9300000071525574,0.8700000047683716
1044,587722983358464203,0.125,0.1280000060796737,0.0
1045,587722983358464224,0.9570000171661376,0.9570000171661376,0.9340000152587892
1046,587722983358529569,0.7749999761581421,0.7950000166893005,0.7210000157356262
1047,587722983358660832,0.8539999723434448,0.8740000128746033,0.6899999976158142
1049,587722983358988438,0.8050000071525574,0.8140000104904175,0.2430000007152557
1050,587722983359184961,0.8799999952316284,0.8740000128746033,0.843999981880188
1051,587722983359381745,0.871999979019165,0.8700000047683716,0.7450000047683716
1052,587722983359447251,0.4900000095367431,0.5199999809265137,0.0020000000949949
1053,587722983359578208,0.1110000014305114,0.1110000014305114,0.0
1054,587722983359643751,0.6340000033378601,0.6510000228881836,0.6850000023841858
1055,587722983359709394,0.9020000100135804,0.9020000100135804,0.8140000104904175
1056,587722983359709399,0.8180000185966492,0.8370000123977661,0.7670000195503235
1057,587722983359840441,0.9089999794960022,0.9089999794960022,0.878000020980835
1058,587722983359840456,0.1330000013113021,0.1379999965429306,0.0
1059,587722983359905919,0.8600000143051147,0.8740000128746033,0.8450000286102295
1061,587722983360036986,0.8100000023841858,0.8320000171661377,0.5429999828338623
1062,587722983360102595,0.9290000200271606,0.9290000200271606,0.8529999852180481
1063,587722983360102596,0.8410000205039978,0.8410000205039978,0.2399999946355819
1064,587722983360102619,0.9319999814033508,0.9319999814033508,0.9020000100135804
1065,587722983360102630,0.2349999994039535,0.2349999994039535,0.0
1066,587722983360168007,0.6740000247955322,0.6819999814033508,0.1110000014305114
1067,587722983360168115,0.7689999938011169,0.7689999938011169,0.0590000003576278
1068,587722983360364647,0.8220000267028809,0.8389999866485596,0.0829999968409538
1069,587722983360364686,0.8840000033378601,0.8970000147819519,0.6880000233650208
1070,587722983360364713,0.9110000133514404,0.9110000133514404,0.8820000290870667
1071,587722983360364722,0.3790000081062317,0.3790000081062317,0.2540000081062317
1072,587722983360430255,0.032999999821186,0.0340000018477439,0.0010000000474974
1073,587722983360430279,0.1049999967217445,0.1049999967217445,0.0
1074,587722983360430344,0.8289999961853027,0.8289999961853027,0.7210000157356262
1075,587722983360561311,0.3849999904632568,0.375,0.0020000000949949
1076,587722983360626848,0.890999972820282,0.890999972820282,0.828000009059906
1077,587722983361020018,0.7670000195503235,0.7670000195503235,0.1669999957084655
1078,587722983361020041,0.777999997138977,0.777999997138977,0.1110000014305114
1079,587722983361020113,0.8259999752044678,0.8240000009536743,0.5540000200271606
1080,587722983361085535,0.9520000219345092,0.9520000219345092,0.878000020980835
1081,587722983361151120,0.8539999723434448,0.8560000061988831,0.8100000023841858
1082,587722983361413323,0.3420000076293945,0.3420000076293945,0.3420000076293945
1083,587722983361413362,0.7570000290870667,0.7570000290870667,0.135000005364418
1084,587722983361609774,0.025000000372529,0.025000000372529,0.0
1085,587722983361610010,0.0,0.0,0.0
1087,587722983361675518,0.2119999974966049,0.2119999974966049,0.2119999974966049
1088,587722983361937655,0.875,0.8939999938011169,0.8220000267028809
1089,587722983362003201,0.8370000123977661,0.8360000252723694,0.5849999785423279
1090,587722983362068560,0.8119999766349792,0.8119999766349792,0.4860000014305115
1091,587722983362134187,0.0199999995529651,0.003000000026077,0.0
1092,587722983362134277,0.8569999933242798,0.878000020980835,0.800000011920929
1093,587722983362134299,0.1400000005960464,0.1400000005960464,0.0
1094,587722983362134316,0.9570000171661376,0.9570000171661376,0.9269999861717224
1095,587722983362134344,0.8840000033378601,0.8859999775886536,0.8140000104904175
1096,587722983362134351,0.8500000238418579,0.8479999899864197,0.7680000066757202
1097,587722983362134374,0.6890000104904175,0.6890000104904175,0.1379999965429306
1098,587722983362199556,0.1949999928474426,0.2000000029802322,0.0
1100,587722983362199637,0.9290000200271606,0.9290000200271606,0.8999999761581421
1101,587722983362199875,0.8669999837875366,0.9049999713897704,0.4769999980926513
1102,587722983362199885,0.8700000047683716,0.8880000114440918,0.8410000205039978
1103,587722983362789601,0.8679999709129333,0.8679999709129333,0.6850000023841858
1104,587722983362920691,0.75,0.7680000066757202,0.0230000000447034
1106,587722983363117092,0.7269999980926514,0.75,0.5879999995231628
1107,587722983363117214,0.1899999976158142,0.1949999928474426,0.1949999928474426
1108,587722983363117269,0.9049999713897704,0.9229999780654908,0.8610000014305115
1109,587722983363117392,0.4469999969005584,0.4469999969005584,0.0
1110,587722983363248237,0.0230000000447034,0.0230000000447034,0.0230000000447034
1111,587722983363313812,0.5529999732971191,0.5529999732971191,0.101000003516674
1112,587722983363313823,0.9549999833106996,0.9549999833106996,0.9490000009536744
1113,587722983363313827,0.8330000042915344,0.8529999852180481,0.8100000023841858
1114,587722983363444951,0.2949999868869781,0.2949999868869781,0.0
1115,587722983363445035,0.0,0.0,0.0
1116,587722983363707039,0.5950000286102295,0.5950000286102295,0.3700000047683716
1117,587722983363772443,0.7749999761581421,0.7940000295639038,0.7070000171661377
1118,587722983363903712,0.8289999961853027,0.8579999804496765,0.1560000032186508
1119,587722983363903721,0.8220000267028809,0.8220000267028809,0.6330000162124634
1120,587722983363969147,0.5849999785423279,0.6000000238418579,0.0340000018477439
1121,587722983363969173,0.6430000066757202,0.6639999747276306,0.6639999747276306
1122,587722983363969239,0.0260000005364418,0.0270000007003545,0.0
1123,587722983364165735,0.8040000200271606,0.8209999799728394,0.3819999992847442
1124,587722983364165789,0.7670000195503235,0.765999972820282,0.3510000109672546
1125,587722983364296728,0.8410000205039978,0.8629999756813049,0.7960000038146973
1126,587722983364296855,0.8209999799728394,0.8510000109672546,0.8140000104904175
1127,587722983364362498,0.6970000267028809,0.7179999947547913,0.2930000126361847
1128,587722983364427884,0.9350000023841858,0.9350000023841858,0.925000011920929
1129,587722983364690145,0.7139999866485596,0.7269999980926514,0.1080000028014183
1130,587722983364690155,0.800000011920929,0.800000011920929,0.1790000051259994
1131,587722983364886739,0.6589999794960022,0.6589999794960022,0.31700000166893
1132,587722983365017874,0.6809999942779541,0.675000011920929,0.0020000000949949
1133,587722983365083362,0.7620000243186951,0.7749999761581421,0.3700000047683716
1134,587722983365148798,0.7799999713897705,0.7760000228881836,0.0309999994933605
1135,587722983365148913,0.8330000042915344,0.8330000042915344,0.7429999709129333
1136,587722983365214341,0.7910000085830688,0.8080000281333923,0.5809999704360962
1137,587722983365214346,0.8370000123977661,0.8370000123977661,0.7599999904632568
1138,587722983365279858,0.0340000018477439,0.0340000018477439,0.0
1139,587722983365279925,0.5690000057220459,0.5690000057220459,0.5690000057220459
1140,587722983365411120,0.890999972820282,0.890999972820282,0.8299999833106995
1141,587722983365476542,0.8220000267028809,0.8190000057220459,0.7239999771118164
1142,587722983365607675,0.5139999985694885,0.5139999985694885,0.0219999998807907
1143,587722983365738649,0.824999988079071,0.824999988079071,0.734000027179718
1144,587722983365738662,0.7559999823570251,0.7879999876022339,0.5419999957084656
1145,587722983365738669,0.0729999989271164,0.0740000009536743,0.0270000007003545
1146,587722983365738714,0.8370000123977661,0.8370000123977661,0.7929999828338623
1147,587722983365738721,0.527999997138977,0.5199999809265137,0.1049999967217445
1148,587722983365869690,0.9330000281333924,0.9330000281333924,0.7549999952316284
1149,587722983365869710,0.0,0.0,0.0
1150,587722983365935319,0.9490000009536744,0.9629999995231628,0.878000020980835
1151,587722983365935340,0.5479999780654907,0.5600000023841858,0.0219999998807907
10000,587725552269000786,0.8209999799728394,0.8209999799728394,0.593999981880188
10001,587725552269000811,0.7020000219345093,0.7170000076293945,0.2949999868869781
10002,587725552269000933,0.4779999852180481,0.4839999973773956,0.1469999998807907
10003,587725552269000963,0.7110000252723694,0.7250000238418579,0.4449999928474426
10004,587725552269000987,0.6320000290870667,0.6320000290870667,0.1400000005960464
10005,587725552269066348,0.7960000038146973,0.7960000038146973,0.6650000214576721
10006,587725552269066552,0.0439999997615814,0.0439999997615814,0.0010000000474974
10008,587725552269132004,0.8460000157356262,0.8460000157356262,0.2820000052452087
10009,587725552269197465,0.75,0.75,0.7680000066757202
10010,587725552269197473,0.8370000123977661,0.8569999933242798,0.4769999980926513
10011,587725552269197584,0.7870000004768372,0.7850000262260437,0.5770000219345093
10012,587725552269263041,0.9110000133514404,0.9110000133514404,0.8489999771118164
10013,587725552269328753,0.2049999982118606,0.1870000064373016,0.0010000000474974
10014,587725552269394141,0.8640000224113464,0.8669999837875366,0.7950000166893005
10015,587725552269394209,0.7559999823570251,0.765999972820282,0.3810000121593475
10016,587725552269394252,0.1879999935626983,0.1909999996423721,0.0
10017,587725552269459549,0.1940000057220459,0.2000000029802322,0.2000000029802322
10018,587725552269459686,0.8479999899864197,0.890999972820282,0.6899999976158142
10019,587725552269459698,0.8859999775886536,0.8859999775886536,0.3529999852180481
10020,587725552269459744,0.9359999895095824,0.9359999895095824,0.9049999713897704
10024,587725552269721635,0.3330000042915344,0.3409999907016754,0.0199999995529651
10025,587725552269918444,0.6150000095367432,0.6150000095367432,0.0320000015199184
10026,587725552270049494,0.8510000109672546,0.8500000238418579,0.8500000238418579
10028,587725552270180600,0.6819999814033508,0.6819999814033508,0.0020000000949949
10029,587725552270246016,0.9419999718666076,0.959999978542328,0.9120000004768372
10030,587725552270246042,0.5590000152587891,0.574999988079071,0.0399999991059303
10031,587725552270377224,0.890999972820282,0.902999997138977,0.734000027179718
10032,587725552270442713,0.8669999837875366,0.8669999837875366,0.7570000290870667
10033,587725552270508292,0.628000020980835,0.6420000195503235,0.0
10034,587725552270573812,0.8529999852180481,0.8529999852180481,0.0939999967813491
10035,587725552270639250,0.4799999892711639,0.4900000095367431,0.0489999987185001
10036,587725552270704824,0.8309999704360962,0.843999981880188,0.1909999996423721
10037,587725552270704842,0.7940000295639038,0.8180000185966492,0.1270000040531158
10039,587725552270770318,0.8500000238418579,0.8500000238418579,0.1720000058412552
10040,587725552270770322,0.8669999837875366,0.8669999837875366,0.3079999983310699
10041,587725552270770375,0.7409999966621399,0.7360000014305115,0.0240000002086162
10042,587725552270770407,0.8119999766349792,0.8259999752044678,0.0790000036358833
10043,587725552270770429,0.8539999723434448,0.9120000004768372,0.8830000162124634
10044,587725552270770441,0.875,0.912999987602234,0.8130000233650208
10045,587725552270835904,0.7070000171661377,0.7089999914169312,0.025000000372529
10046,587725552270901423,0.6150000095367432,0.6150000095367432,0.0590000003576278
10047,587725552270901461,0.8140000104904175,0.8140000104904175,0.4149999916553497
10048,587725552270901500,0.1560000032186508,0.1560000032186508,0.0
10049,587725552271032484,0.8669999837875366,0.8790000081062317,0.8579999804496765
10050,587725552271032536,0.8960000276565552,0.912999987602234,0.800000011920929
10051,587725552271097998,0.777999997138977,0.8069999814033508,0.6940000057220459
10052,587725552271360088,0.8059999942779541,0.8059999942779541,0.0489999987185001
10053,587725552271360177,0.890999972820282,0.890999972820282,0.7620000243186951
10054,587725552271360240,0.3059999942779541,0.3120000064373016,0.0
10056,587725552271753398,0.7950000166893005,0.8059999942779541,0.324999988079071
10058,587725552271753429,0.1589999943971634,0.1589999943971634,0.0189999993890523
10059,587725552271949917,0.878000020980835,0.8840000033378601,0.8080000281333923
10061,587725552272146587,0.7110000252723694,0.7110000252723694,0.6489999890327454
10062,587725552272277686,0.699999988079071,0.6980000138282776,0.5649999976158142
10063,587725552272277703,0.3810000121593475,0.3810000121593475,0.248999997973442
10064,587725552272605318,0.8510000109672546,0.8679999709129333,0.0590000003576278
10066,587725552272670868,0.8569999933242798,0.878000020980835,0.8149999976158142
10067,587725552272670951,0.0219999998807907,0.0219999998807907,0.0
10070,587725552272998617,0.8939999938011169,0.8939999938011169,0.3619999885559082
10073,587725552272998673,0.2249999940395355,0.2249999940395355,0.0
10074,587725552273064085,0.843999981880188,0.843999981880188,0.4589999914169311
10075,587725552273064196,0.8980000019073486,0.8980000019073486,0.8600000143051147
10076,587725552273129630,0.75,0.7649999856948853,0.3330000042915344
10077,587725552273129671,0.6579999923706055,0.6579999923706055,0.0509999990463256
10078,587725552273260727,0.8640000224113464,0.8640000224113464,0.7799999713897705
10079,587725552273326145,0.1030000001192092,0.1000000014901161,0.2590000033378601
10080,587725552273326275,0.5879999995231628,0.6060000061988831,0.3819999992847442
10081,587725552273326307,0.8640000224113464,0.8830000162124634,0.8410000205039978
10082,587725552273391769,0.8920000195503235,0.8920000195503235,0.1840000003576278
10083,587725552273391845,0.375,0.375,0.2140000015497207
10084,587725552273457404,0.9399999976158142,0.9399999976158142,0.9049999713897704
10085,587725552273653919,0.3429999947547912,0.3459999859333038,0.2669999897480011
10086,587725552273719446,0.8640000224113464,0.8709999918937683,0.8169999718666077
10087,587725552273719472,0.8640000224113464,0.8830000162124634,0.8410000205039978
10088,587725552273850489,0.6669999957084656,0.6629999876022339,0.0289999991655349
10089,587725552273850515,0.1049999967217445,0.1049999967217445,0.0390000008046627
10090,587725552274309331,0.8140000104904175,0.8370000123977661,0.0509999990463256
10091,587725552274309353,0.8999999761581421,0.8999999761581421,0.328000009059906
10092,587725552274374736,0.824999988079071,0.824999988079071,0.7870000004768372
10093,587725552274505871,0.6510000228881836,0.6510000228881836,0.3499999940395355
10094,587725552274702453,0.6940000057220459,0.6940000057220459,0.0450000017881393
10095,587725552274702482,0.949999988079071,0.949999988079071,0.753000020980835
10096,587725552274768024,0.953000009059906,0.9520000219345092,0.8889999985694885
10097,587725552274768048,0.625,0.656000018119812,0.0260000005364418
10098,587725552274833628,0.8180000185966492,0.8370000123977661,0.6759999990463257
10099,587725552274964626,0.878000020980835,0.8949999809265137,0.8560000061988831
10100,587725552275095692,0.7730000019073486,0.7710000276565552,0.125
10101,587725552275095705,0.625,0.6359999775886536,0.1089999973773956
10102,587725552275095706,0.0,0.0,0.0
10103,587725552275095721,0.9769999980926514,0.9769999980926514,0.9010000228881836
10104,587725552275226743,0.4720000028610229,0.4939999878406524,0.4939999878406524
10105,587725552275226808,0.4469999969005584,0.4469999969005584,0.3039999902248382
10106,587725552275292181,0.7300000190734863,0.7450000047683716,0.7450000047683716
10107,587725552275357842,0.3000000119209289,0.3000000119209289,0.3000000119209289
10108,587725552275423263,0.8809999823570251,0.8960000276565552,0.8410000205039978
10109,587725552275423294,0.4120000004768371,0.4180000126361847,0.3330000042915344
10110,587725552275423370,0.7390000224113464,0.7480000257492065,0.0560000017285347
10111,587725552275423390,0.8859999775886536,0.8859999775886536,0.8240000009536743
10112,587725552275619937,0.9549999833106996,0.9549999833106996,0.9589999914169312
10113,587725552275619979,0.8100000023841858,0.8059999942779541,0.1129999980330467
10114,587725552275751033,0.8809999823570251,0.8999999761581421,0.8330000042915344
10116,587725552275816621,0.800000011920929,0.8149999976158142,0.0750000029802322
10117,587725552275816634,0.6830000281333923,0.7070000171661377,0.0189999993890523
10118,587725552275882120,0.5249999761581421,0.5249999761581421,0.0
10119,587725552275882154,0.7799999713897705,0.8090000152587891,0.0410000011324882
10120,587725552275882168,0.8669999837875366,0.8840000033378601,0.8199999928474426
10121,587725552275882175,0.8410000205039978,0.8730000257492065,0.8399999737739563
10122,587725552275882183,0.9229999780654908,0.9229999780654908,0.6660000085830688
10123,587725552276144307,0.9300000071525574,0.9290000200271606,0.878000020980835
10124,587725552276209780,0.777999997138977,0.8130000233650208,0.1659999936819076
10125,587725552276209788,0.8669999837875366,0.8669999837875366,0.5680000185966492
10126,587725552276406337,0.9380000233650208,0.9380000233650208,0.930999994277954
10127,587725552276471823,0.6389999985694885,0.6539999842643738,0.2879999876022339
10128,587725552276733979,0.5230000019073486,0.5260000228881836,0.0
10129,587725552276865155,0.5379999876022339,0.5379999876022339,0.0590000003576278
10130,587725552276865165,0.8379999995231628,0.8510000109672546,0.3100000023841858
10131,587725552277127305,0.8640000224113464,0.8849999904632568,0.8429999947547913
10132,587725552277192835,0.8370000123977661,0.8370000123977661,0.7559999823570251
10133,587725552277454944,0.8889999985694885,0.8889999985694885,0.8040000200271606
10134,587725552277455025,0.8199999928474426,0.8289999961853027,0.7870000004768372
10135,587725552277520483,0.7960000038146973,0.828000009059906,0.8040000200271606
10136,587725552277717008,0.7950000166893005,0.8130000233650208,0.7329999804496765
10137,587725552277782641,0.7950000166893005,0.8140000104904175,0.0410000011324882
10138,587725552277848296,0.8889999985694885,0.8889999985694885,0.1430000066757202
10139,587725552277979259,0.6060000061988831,0.6119999885559082,0.367000013589859
10142,587725552278241476,0.878000020980835,0.878000020980835,0.847000002861023
10143,587725552278306906,0.949999988079071,0.949999988079071,0.8949999809265137
10144,587725552278438060,0.9549999833106996,0.9520000219345092,0.9169999957084656
10145,587725552278503576,0.7910000085830688,0.8090000152587891,0.7879999876022339
10146,587725552278569061,0.9229999780654908,0.9390000104904176,0.8889999985694885
10147,587725552278569096,0.8859999775886536,0.8859999775886536,0.3680000007152557
10148,587725552278569108,0.2070000022649765,0.2070000022649765,0.0
10149,587725552278569143,0.9139999747276306,0.9139999747276306,0.8349999785423279
10151,587725552278569216,0.2709999978542328,0.2569999992847442,0.0
10152,587725552278634568,0.875,0.9190000295639038,0.8460000157356262
10153,587725552278765704,0.9470000267028807,0.972000002861023,0.9179999828338624
10154,587725552278765709,0.5419999957084656,0.5519999861717224,0.2879999876022339
10155,587725552279093360,0.699999988079071,0.7160000205039978,0.032999999821186
10156,587725552279093368,0.7300000190734863,0.7300000190734863,0.0930000022053718
10157,587725552279290019,0.8840000033378601,0.8840000033378601,0.5809999704360962
10158,587725552279617633,0.5809999704360962,0.5809999704360962,0.0820000022649765
10159,587725552279683223,0.7139999866485596,0.734000027179718,0.1049999967217445
10160,587725552279683229,0.4440000057220459,0.4539999961853027,0.0649999976158142
10161,587725552279683234,0.5950000286102295,0.6100000143051147,0.0289999991655349
10162,587725552279748617,0.7649999856948853,0.7649999856948853,0.1790000051259994
10163,587725552279748674,0.1469999998807907,0.1469999998807907,0.0
10164,587725552280404105,0.9169999957084656,0.9399999976158142,0.8489999771118164
10165,587725552280469679,0.9290000200271606,0.9290000200271606,0.878000020980835
10167,587725552280731742,0.8569999933242798,0.8709999918937683,0.4799999892711639
10168,587725552280731750,0.878000020980835,0.878000020980835,0.7599999904632568
10169,587725552280797305,0.9120000004768372,0.9120000004768372,0.3689999878406524
10170,587725552280862864,0.6669999957084656,0.6589999794960022,0.0240000002086162
10171,587725552280993849,0.050000000745058,0.0509999990463256,0.0509999990463256
10172,587725552280994010,0.6669999957084656,0.7009999752044678,0.1080000028014183
10173,587725552281059417,0.953000009059906,0.9520000219345092,0.9520000219345092
10174,587725552281452680,0.7730000019073486,0.7730000019073486,0.0469999983906745
10175,587725552281452716,0.5350000262260437,0.5270000100135803,0.0010000000474974
10176,587725552281649367,0.7020000219345093,0.7139999866485596,0.5529999732971191
10178,587725552281780327,0.9269999861717224,0.9269999861717224,0.7300000190734863
10179,587725552281780336,0.8429999947547913,0.8600000143051147,0.7820000052452087
10180,587725552281976904,0.9559999704360962,0.9559999704360962,0.9120000004768372
10181,587725552282239067,0.9290000200271606,0.9290000200271606,0.8289999961853027
10182,587725552282239090,0.096000000834465,0.0979999974370002,0.0
10183,587725552282370124,0.7860000133514404,0.8230000138282776,0.8230000138282776
10184,587725552282632304,0.912999987602234,0.9160000085830688,0.8479999899864197
10185,587725552282697811,0.878000020980835,0.878000020980835,0.8370000123977661
10186,587725552282763396,0.2820000052452087,0.2820000052452087,0.1780000030994415
10187,587725552282959969,0.8140000104904175,0.8140000104904175,0.7329999804496765
10188,587725552282959971,0.9509999752044678,0.9509999752044678,0.9459999799728394
10189,587725552283287647,0.9089999794960022,0.9070000052452089,0.8500000238418579
10190,587725552283287681,0.1140000000596046,0.1169999986886978,0.0
10191,587725552283484264,0.7940000295639038,0.7940000295639038,0.0299999993294477
10192,587725552283615351,0.75,0.75,0.324999988079071
10193,587725552283615384,0.5320000052452087,0.5320000052452087,0.328000009059906
10194,587725552283680878,0.8289999961853027,0.8320000171661377,0.4850000143051147
10196,587725552283811922,0.8379999995231628,0.8610000014305115,0.4850000143051147
10197,587725552283811956,0.8840000033378601,0.8840000033378601,0.7450000047683716
10198,587725552283811978,0.8640000224113464,0.8820000290870667,0.7519999742507935
10199,587725552283877471,0.0240000002086162,0.0089999996125698,0.0
10200,587725552283877480,0.8270000219345093,0.8270000219345093,0.5400000214576721
10201,587725552283877502,0.9089999794960022,0.9089999794960022,0.8040000200271606
10203,587725552284205180,0.9300000071525574,0.9300000071525574,0.8889999985694885
10204,587725552284336319,0.6510000228881836,0.675000011920929,0.0
10205,587725552284401779,0.75,0.7490000128746033,0.0270000007003545
10206,587725552284467213,0.8140000104904175,0.8140000104904175,0.6179999709129333
10207,587725552284467298,0.2249999940395355,0.2249999940395355,0.0890000015497207
10208,587725552284467318,0.878000020980835,0.878000020980835,0.8450000286102295
10209,587725552284532841,0.9269999861717224,0.9350000023841858,0.4860000014305115
10210,587725552284532877,0.5899999737739563,0.5899999737739563,0.0560000017285347
10211,587725552284598376,0.5479999780654907,0.5649999976158142,0.0
10212,587725552284663908,0.9089999794960022,0.9200000166893004,0.8180000185966492
10213,587725552284663932,0.925000011920929,0.9380000233650208,0.9319999814033508
10214,587725552284663951,0.2790000140666961,0.2840000092983246,0.0
10216,587725552284729367,0.8330000042915344,0.8740000128746033,0.7540000081062317
10217,587725552284729466,0.1710000038146972,0.1599999964237213,0.0230000000447034
10218,587725552284729505,0.7559999823570251,0.7559999823570251,0.2820000052452087
10219,587725552284729526,0.8159999847412109,0.8370000123977661,0.5
10220,587725552284860526,0.449999988079071,0.460999995470047,0.0230000000447034
10221,587725552284991635,0.3160000145435333,0.3160000145435333,0.0230000000447034
10222,587725552284991642,0.0,0.0,0.0
10223,587725552285122567,0.3429999947547912,0.3529999852180481,0.0230000000447034
10224,587725552285122581,0.7329999804496765,0.75,0.375
10225,587725552285122738,0.7630000114440918,0.8029999732971191,0.2820000052452087
10226,587725552285188317,0.8410000205039978,0.8410000205039978,0.7689999938011169
10228,587725552285188367,0.9760000109672546,0.975000023841858,0.9120000004768372
10229,587725552285253787,0.7730000019073486,0.8090000152587891,0.5239999890327454
10230,587725552285319311,0.7950000166893005,0.7950000166893005,0.7250000238418579
10231,587725552285384755,0.7950000166893005,0.8080000281333923,0.5400000214576721
10232,587725552285384778,0.9739999771118164,0.9739999771118164,0.9430000185966492
10233,587725552285515890,0.181999996304512,0.181999996304512,0.0
10234,587725552285843669,0.2610000073909759,0.2610000073909759,0.2610000073909759
10235,587725552285909043,0.878000020980835,0.8939999938011169,0.8939999938011169
10236,587725552286564504,0.875,0.875,0.8479999899864197
10237,587725552286629973,0.9549999833106996,0.9549999833106996,0.9340000152587892
10238,587725552286630000,0.871999979019165,0.871999979019165,0.7889999747276306
10239,587725552286630026,0.8859999775886536,0.8859999775886536,0.6669999957084656
10240,587725552286695654,0.8050000071525574,0.7960000038146973,0.125
10242,587725552287023239,0.9110000133514404,0.9110000133514404,0.8479999899864197
10243,587725552287088805,0.843999981880188,0.8460000157356262,0.3330000042915344
10244,587725552287219773,0.9739999771118164,0.9980000257492064,0.9490000009536744
10245,587725552287219851,0.6520000100135803,0.6800000071525574,0.0240000002086162
10246,587725552287416422,0.0710000023245811,0.0729999989271164,0.0010000000474974
10247,587725552287416433,0.8569999933242798,0.890999972820282,0.777999997138977
10249,587725552287678569,0.8669999837875366,0.9049999713897704,0.8330000042915344
10250,587725552287678577,0.0199999995529651,0.0209999997168779,0.0
10251,587725552287809629,0.8410000205039978,0.8460000157356262,0.7400000095367432
10253,587725552288202844,0.8159999847412109,0.8159999847412109,0.2669999897480011
10254,587725552288202861,0.8640000224113464,0.8899999856948853,0.6140000224113464
10255,587725552288268390,0.8600000143051147,0.859000027179718,0.6790000200271606
10256,587725552288333973,0.0879999995231628,0.0879999995231628,0.0879999995231628
10257,587725552288399438,0.7950000166893005,0.7950000166893005,0.7950000166893005
10258,587725552288530623,0.871999979019165,0.871999979019165,0.7110000252723694
